City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
292,Dwarka,IN,2022-06-07 12:36:58,22.2394,68.9678,85.84,79,2,16.17
293,Hervey Bay,AU,2022-06-07 12:36:58,-25.2986,152.8535,58.01,69,6,3.0
294,Leningradskiy,RU,2022-06-07 12:36:59,69.3833,178.4167,30.42,89,100,6.24
295,Milton,US,2022-06-07 12:33:31,34.1322,-84.3007,71.06,94,74,3.69
296,Inuvik,CA,2022-06-07 12:36:59,68.3499,-133.7218,32.76,80,75,10.36
297,Saint-Pierre,RE,2022-06-07 12:37:00,-21.3393,55.4781,78.48,65,0,20.71
298,Lima,PE,2022-06-07 12:33:58,-12.0432,-77.0282,59.25,88,100,5.75
299,Puerto Narino,CO,2022-06-07 12:37:00,-3.7703,-70.3831,74.37,96,100,1.28
300,Itarema,BR,2022-06-07 12:37:00,-2.9248,-39.9167,81.55,70,79,11.88
301,Albanel,CA,2022-06-07 12:37:01,48.8832,-72.4487,57.34,82,100,4.61
302,Tezu,IN,2022-06-07 12:37:01,27.9167,96.1667,78.62,88,71,2.95
303,Trindade,BR,2022-06-07 12:37:02,-16.6494,-49.4889,69.55,37,40,5.55
304,Karasjok,NO,2022-06-07 12:37:02,69.4719,25.5112,47.05,66,97,12.24
305,Egvekinot,RU,2022-06-07 12:37:03,66.3167,-179.1667,36.39,69,30,5.91
306,Huangchuan,CN,2022-06-07 12:37:03,32.1272,115.0394,77.18,62,7,8.5
307,Verkhnevilyuysk,RU,2022-06-07 12:37:03,63.4453,120.3167,58.5,68,0,0.4
308,Omboue,GA,2022-06-07 12:37:04,-1.5746,9.2618,80.01,73,100,10.31
309,Bakaly,RU,2022-06-07 12:37:04,55.1789,53.8028,53.46,95,100,19.13
310,Sovetskaya Gavan,RU,2022-06-07 12:37:05,48.9723,140.2878,45.57,80,100,6.6
311,Kuah,MY,2022-06-07 12:37:05,6.3265,99.8432,84.18,74,20,2.3
312,Muzaffargarh,PK,2022-06-07 12:37:05,30.0754,71.1921,111.22,6,1,15.01
313,San Vicente,AR,2022-06-07 12:37:06,-26.6167,-54.1333,59.83,96,83,2.86
314,Voh,NC,2022-06-07 12:37:06,-20.9667,164.7,69.64,87,89,4.61
315,Marevo,RU,2022-06-07 12:37:07,57.3146,32.0804,70.45,35,11,6.04
316,Jonkoping,SE,2022-06-07 12:37:07,57.7814,14.1562,70.39,63,40,3.44
317,Port Augusta,AU,2022-06-07 12:36:50,-32.5,137.7667,52.77,63,51,8.23
318,Teguldet,RU,2022-06-07 12:37:08,57.3064,88.1667,49.66,89,100,1.39
319,Lodja,CD,2022-06-07 12:37:08,-3.4833,23.4333,92.91,25,95,3.91
320,Chake Chake,TZ,2022-06-07 12:37:08,-5.2459,39.7666,78.51,79,18,15.28
321,Cap Malheureux,MU,2022-06-07 12:37:09,-19.9842,57.6142,76.46,71,58,7.0
322,Pevek,RU,2022-06-07 12:36:51,69.7008,170.3133,30.51,84,34,5.95
323,Ukwa,IN,2022-06-07 12:38:09,21.9667,80.4667,95.86,17,20,3.56
324,Dingle,PH,2022-06-07 12:38:06,10.9995,122.6711,79.39,85,10,1.66
325,Vadso,NO,2022-06-07 12:38:10,70.0744,29.7487,50.16,57,40,12.66
326,Salinas,US,2022-06-07 12:38:10,36.6777,-121.6555,53.69,90,100,5.75
327,Juneau,US,2022-06-07 12:35:17,58.3019,-134.4197,53.22,94,100,6.91
328,Atar,MR,2022-06-07 12:38:11,20.5169,-13.0499,104.05,12,83,28.77
329,Panaba,MX,2022-06-07 12:38:11,21.2833,-88.2667,79.34,86,100,10.2
330,Bakel,SN,2022-06-07 12:38:12,14.905,-12.4568,98.58,30,100,10.87
331,Caravelas,BR,2022-06-07 12:38:12,-17.7125,-39.2481,78.03,52,8,2.62
332,Huainan,CN,2022-06-07 12:38:12,32.6264,116.9969,76.59,46,2,7.61
333,Tiznit,MA,2022-06-07 12:38:13,29.5833,-9.5,93.16,14,5,9.08
334,Zhicheng,CN,2022-06-07 12:38:13,30.2956,111.5047,80.04,64,6,4.76
335,Nakusp,CA,2022-06-07 12:38:14,50.2499,-117.8023,44.94,100,100,2.3
336,Milkovo,RU,2022-06-07 12:38:14,54.7167,158.6167,51.64,93,100,3.09
337,Inhambupe,BR,2022-06-07 12:38:14,-11.7844,-38.3531,79.11,56,55,8.34
338,Mehamn,NO,2022-06-07 12:38:15,71.0357,27.8492,51.71,66,40,6.91
339,San Cristobal,VE,2022-06-07 12:38:15,7.7669,-72.225,71.78,68,23,4.34
340,Los Llanos De Aridane,ES,2022-06-07 12:38:15,28.6585,-17.9182,71.13,73,20,17.27
341,Tautira,PF,2022-06-07 12:38:16,-17.7333,-149.15,78.51,73,69,12.75
342,Sabang,ID,2022-06-07 12:38:16,5.8933,95.3214,83.53,73,100,7.45
343,Coos Bay,US,2022-06-07 12:38:17,43.3665,-124.2179,49.23,97,0,0.0
344,Port-Gentil,GA,2022-06-07 12:38:17,-0.7193,8.7815,82.36,74,20,10.36
345,Rongcheng,CN,2022-06-07 12:38:17,30.634,117.8517,69.67,75,1,4.27
346,Dingli,MT,2022-06-07 12:38:18,35.8614,14.3822,86.16,40,0,8.05
347,Yabrud,SY,2022-06-07 12:38:18,33.9674,36.6574,78.19,25,42,10.96
348,Pokhara,NP,2022-06-07 12:38:19,28.2333,83.9833,81.99,57,53,2.84
349,Ontario,US,2022-06-07 12:38:19,34.0633,-117.6509,69.39,88,20,4.61
350,Fort Nelson,CA,2022-06-07 12:38:20,58.8053,-122.7002,51.39,100,75,2.3
351,Kintampo,GH,2022-06-07 12:38:20,8.0563,-1.7306,89.4,45,92,1.41
352,Saint George,US,2022-06-07 12:38:20,37.1041,-113.5841,73.99,32,0,5.75
353,Soto La Marina,MX,2022-06-07 12:38:21,23.7667,-98.2167,77.77,76,0,5.41
354,Faanui,PF,2022-06-07 12:38:21,-16.4833,-151.75,79.36,76,34,14.32
355,Canico,PT,2022-06-07 12:38:22,32.6333,-16.85,76.71,75,20,6.91
356,Lagoa,PT,2022-06-07 12:38:22,39.05,-27.9833,64.89,91,100,26.82
357,Poniatowa,PL,2022-06-07 12:38:23,51.1798,22.1309,82.72,53,20,5.39
358,Krasnoselkup,RU,2022-06-07 12:38:23,65.7,82.4667,48.42,68,100,12.46
359,Ishigaki,JP,2022-06-07 12:38:24,24.3448,124.1572,71.73,100,100,8.05
360,Beira,MZ,2022-06-07 12:38:24,-19.8436,34.8389,75.29,64,75,16.11
361,Kautokeino,NO,2022-06-07 12:38:25,69.0125,23.0412,50.11,37,78,15.48
362,Zhigansk,RU,2022-06-07 12:38:25,66.7697,123.3711,57.27,84,93,6.98
363,Chizhou,CN,2022-06-07 12:38:26,30.6578,117.4831,70.77,74,0,6.89
364,Mandera,KE,2022-06-07 12:38:26,3.9366,41.867,86.68,43,98,20.09
365,Fortuna,US,2022-06-07 12:38:27,40.5982,-124.1573,51.66,95,20,6.91
366,Punta Gorda,US,2022-06-07 12:34:59,26.9298,-82.0454,82.99,82,0,5.01
367,Flinders,AU,2022-06-07 12:38:27,-34.5833,150.8552,51.19,67,2,8.01
368,Shenjiamen,CN,2022-06-07 12:38:14,29.9576,122.298,66.45,89,9,7.72
369,Ostrovnoy,RU,2022-06-07 12:38:28,68.0531,39.5131,52.75,65,100,5.32
370,Leshukonskoye,RU,2022-06-07 12:39:28,64.8989,45.7622,66.27,46,88,3.83
371,Wanning,CN,2022-06-07 12:39:29,18.8003,110.3967,81.3,86,100,5.21
372,Rabo De Peixe,PT,2022-06-07 12:39:29,37.8,-25.5833,65.71,94,75,13.8
373,Grandview,US,2022-06-07 12:39:30,38.8858,-94.533,69.98,95,20,3.44
374,Balkanabat,TM,2022-06-07 12:39:30,39.5108,54.3671,100.81,15,1,10.18
375,Pascagoula,US,2022-06-07 12:39:30,30.3658,-88.5561,82.04,91,0,0.0
376,Sedalia,US,2022-06-07 12:39:31,38.7045,-93.2283,70.43,94,0,5.01
377,Vilyuysk,RU,2022-06-07 12:39:31,63.7553,121.6247,59.14,71,0,0.63
378,Marsa Matruh,EG,2022-06-07 12:39:32,31.3525,27.2453,86.2,54,0,11.5
379,Dong Hoi,VN,2022-06-07 12:39:32,17.4833,106.6,84.29,68,100,8.34
380,Khartoum,SD,2022-06-07 12:36:51,15.5518,32.5324,106.11,17,5,9.71
381,Senanga,ZM,2022-06-07 12:39:32,-16.1167,23.2667,77.59,25,0,9.06
382,Axim,GH,2022-06-07 12:39:33,4.8699,-2.2405,84.96,60,25,6.31
383,Lobito,AO,2022-06-07 12:39:33,-12.3481,13.5456,80.24,50,21,8.39
384,Tilichiki,RU,2022-06-07 12:39:34,60.4667,166.1,42.44,86,100,5.06
385,Norsup,VU,2022-06-07 12:39:34,-16.0667,167.3833,78.19,74,64,13.82
386,Touros,BR,2022-06-07 12:39:34,-5.1989,-35.4608,83.62,62,100,12.44
387,Batemans Bay,AU,2022-06-07 12:39:35,-35.7167,150.1833,43.68,66,5,7.52
388,Champerico,GT,2022-06-07 12:38:05,14.3,-91.9167,75.74,83,100,0.56
389,Ahipara,NZ,2022-06-07 12:39:35,-35.1667,173.1667,59.88,94,61,6.58
390,Edson,CA,2022-06-07 12:39:36,53.5835,-116.4356,48.34,93,100,5.75
391,Sao Joao Da Barra,BR,2022-06-07 12:39:36,-21.6403,-41.0511,73.49,50,59,10.85
392,Port Hedland,AU,2022-06-07 12:39:36,-20.3167,118.5667,68.05,52,10,8.05
393,Vicuna,CL,2022-06-07 12:39:37,-30.0319,-70.7081,44.33,21,2,5.99
394,Praia Da Vitoria,PT,2022-06-07 12:39:37,38.7333,-27.0667,70.05,83,20,13.89
395,Lakes Entrance,AU,2022-06-07 12:39:37,-37.8811,147.981,46.17,77,100,21.72
396,Impfondo,CG,2022-06-07 12:39:38,1.6381,18.0667,90.64,44,100,3.38
397,Beloha,MG,2022-06-07 12:39:38,-25.1667,45.05,69.78,68,98,13.87
398,Marienburg,PL,2022-06-07 12:35:57,54.0359,19.0266,78.85,51,100,7.99
399,Chatham,GB,2022-06-07 12:38:24,51.3789,0.5279,72.1,79,92,3.0
400,Amahai,ID,2022-06-07 12:39:39,-3.3333,128.9167,79.66,81,9,2.46
401,Heishan,CN,2022-06-07 12:39:39,41.6892,122.1128,61.3,64,16,3.06
402,Necochea,AR,2022-06-07 12:39:40,-38.5473,-58.7368,52.23,62,100,9.44
403,Gamba,GA,2022-06-07 12:39:40,-2.65,10.0,80.28,70,87,9.86
404,Kozhva,RU,2022-06-07 12:39:40,65.1073,57.0459,72.84,21,4,4.07
405,Russell,US,2022-06-07 12:39:41,32.3502,-85.1999,72.68,94,100,0.0
406,Adelaide,AU,2022-06-07 12:35:30,-34.9333,138.6,50.32,84,20,5.75
407,Pirai Do Sul,BR,2022-06-07 12:39:41,-24.5261,-49.9486,61.34,93,100,3.74
408,Jalpan,MX,2022-06-07 12:39:42,21.2333,-99.4833,73.42,46,6,2.21
409,Kodinsk,RU,2022-06-07 12:39:42,58.6881,99.1844,45.18,89,100,7.76
410,Yonago,JP,2022-06-07 12:39:43,35.4333,133.3333,62.53,82,75,3.44
411,Chumikan,RU,2022-06-07 12:39:43,54.7183,135.315,36.7,91,44,1.81
412,Hualmay,PE,2022-06-07 12:39:43,-11.0964,-77.6139,63.45,85,81,3.56
413,Port Blair,IN,2022-06-07 12:39:44,11.6667,92.75,80.64,89,100,5.75
414,Puerto Ayacucho,VE,2022-06-07 12:39:44,5.6639,-67.6236,79.72,77,10,0.47
415,Kinablangan,PH,2022-06-07 12:39:44,7.6947,126.5503,78.98,85,61,5.1
416,Srednekolymsk,RU,2022-06-07 12:39:45,67.45,153.6833,39.7,53,33,9.82
417,Sheridan,US,2022-06-07 12:39:45,44.8333,-106.9173,50.45,93,75,0.0
418,Clyde River,CA,2022-06-07 12:40:46,70.4692,-68.5914,39.43,75,75,2.3
419,Mragowo,PL,2022-06-07 12:40:46,53.8644,21.3051,77.0,68,100,6.24
420,Goderich,CA,2022-06-07 12:40:46,43.7501,-81.7165,53.91,93,100,13.8
421,Kruisfontein,ZA,2022-06-07 12:40:47,-34.0033,24.7314,78.21,22,11,6.13
422,Cuitareo,MX,2022-06-07 12:40:47,19.6167,-100.6,53.62,98,44,1.63
423,Nakambala,ZM,2022-06-07 12:40:47,-15.8324,27.7799,73.2,33,2,10.42
424,Flin Flon,CA,2022-06-07 12:40:48,54.7682,-101.865,49.84,66,75,2.3
425,Ayer Tawar,MY,2022-06-07 12:40:48,4.2954,100.7548,82.69,83,40,5.75
426,Killybegs,IE,2022-06-07 12:40:49,54.6333,-8.45,64.11,65,100,6.93
427,Maceio,BR,2022-06-07 12:38:07,-9.6658,-35.7353,74.64,94,75,4.61
428,Coahuayana,MX,2022-06-07 12:40:49,18.7333,-103.6833,75.38,82,37,1.23
429,Mayumba,GA,2022-06-07 12:40:49,-3.432,10.6554,79.32,73,99,6.93
430,Valle Del Guamuez,CO,2022-06-07 12:40:50,0.4525,-76.9192,72.82,85,98,0.43
431,Yumen,CN,2022-06-07 12:40:51,40.2833,97.2,78.15,11,11,4.74
432,Qinggang,CN,2022-06-07 12:40:52,46.6833,126.0833,62.01,57,22,4.99
433,Kulhudhuffushi,MV,2022-06-07 12:40:53,6.6221,73.07,82.8,75,100,11.97
434,Kununurra,AU,2022-06-07 12:40:54,-15.7667,128.7333,78.78,69,40,0.0
435,Vrangel,RU,2022-06-07 12:40:54,42.7297,133.0839,49.41,79,100,3.89
436,Souillac,MU,2022-06-07 12:40:54,-20.5167,57.5167,75.58,78,40,9.22
437,Gambo,CF,2022-06-07 12:40:55,4.6482,22.2633,89.08,48,78,3.2
438,Poole,GB,2022-06-07 12:40:55,50.7167,-2.0,66.99,89,75,9.22
439,Dhidhdhoo,MV,2022-06-07 12:36:45,6.8833,73.1,82.9,75,100,12.39
440,Traverse City,US,2022-06-07 12:40:56,44.7631,-85.6206,54.73,95,100,5.75
441,Qorveh,IR,2022-06-07 12:40:56,35.1664,47.8045,83.86,14,100,20.83
442,Yugorsk,RU,2022-06-07 12:40:56,61.3133,63.3319,63.9,30,100,11.88
443,La Primavera,CO,2022-06-07 12:40:57,5.4906,-70.4092,78.39,83,41,7.47
444,Umm Lajj,SA,2022-06-07 12:40:57,25.0213,37.2685,87.51,55,0,17.81
445,Karratha,AU,2022-06-07 12:40:57,-20.7377,116.8463,72.46,57,6,8.39
446,Matara,LK,2022-06-07 12:40:58,5.9485,80.5353,78.89,88,100,11.18
447,Kargasok,RU,2022-06-07 12:40:58,59.0556,80.8572,53.92,39,83,6.53
448,Kieta,PG,2022-06-07 12:40:58,-6.2167,155.6333,78.64,85,100,4.65
449,Date,JP,2022-06-07 12:40:59,42.4681,140.8681,49.82,90,31,6.89
450,Barra,BR,2022-06-07 12:40:59,-11.0894,-43.1417,79.43,47,2,2.55
451,Bunia,CD,2022-06-07 12:41:00,1.5667,30.25,74.19,70,41,4.97
452,Sao Felix Do Xingu,BR,2022-06-07 12:36:59,-6.6447,-51.995,81.97,61,26,3.04
453,Diffa,NE,2022-06-07 12:41:00,13.3154,12.6113,105.39,11,11,10.96
454,Lufkin,US,2022-06-07 12:38:29,31.3382,-94.7291,77.32,95,20,0.0
455,Vuktyl,RU,2022-06-07 12:41:01,63.8567,57.3094,71.08,22,5,9.93
456,Arrecife,ES,2022-06-07 12:41:01,28.963,-13.5477,80.58,54,20,24.16
457,Riacho De Santana,BR,2022-06-07 12:41:02,-13.6092,-42.9389,79.32,38,6,2.86
458,Prijepolje,RS,2022-06-07 12:41:02,43.3719,19.6406,78.15,50,97,3.11
459,Turukhansk,RU,2022-06-07 12:41:03,65.8167,87.9833,50.94,32,2,4.79
460,Pordim,BG,2022-06-07 12:41:03,43.3833,24.85,77.76,39,77,13.82
461,Eydhafushi,MV,2022-06-07 12:41:03,5.1033,73.0708,82.81,73,85,9.95
462,Tabory,RU,2022-06-07 12:41:04,58.5198,64.5495,62.1,59,100,13.27
463,Berlevag,NO,2022-06-07 12:41:04,70.8578,29.0864,51.75,58,75,5.75
464,Anloga,GH,2022-06-07 12:41:05,5.7947,0.8973,84.31,65,19,8.39
465,Yantal,RU,2022-06-07 12:42:05,56.8471,105.2542,45.86,90,100,3.2
466,Margate,GB,2022-06-07 12:42:06,51.3813,1.3862,64.87,76,62,9.35
467,Aloleng,PH,2022-06-07 12:42:06,16.1307,119.7824,83.07,77,100,7.45
468,Salalah,OM,2022-06-07 12:41:36,17.0151,54.0924,89.69,58,40,12.66
469,Kisangani,CD,2022-06-07 12:42:07,0.5167,25.2,83.14,55,100,2.93
470,Mitsamiouli,KM,2022-06-07 12:42:07,-11.3847,43.2844,79.21,74,56,12.26
471,Mana,GF,2022-06-07 12:41:50,5.6592,-53.7767,76.33,90,92,3.06
472,Sovetskiy,RU,2022-06-07 12:42:07,61.3614,63.5842,63.86,30,99,11.95
473,Chara,RU,2022-06-07 12:42:08,56.9064,118.2631,60.73,63,37,4.63
474,Aksarka,RU,2022-06-07 12:42:08,66.5606,67.7975,69.21,25,27,11.56
475,Kavaratti,IN,2022-06-07 12:42:09,10.5669,72.642,82.54,75,100,16.93
476,Halifax,CA,2022-06-07 12:41:49,44.6453,-63.5724,62.69,76,20,5.75
477,Mbumi,TZ,2022-06-07 12:42:10,-7.9058,39.2105,82.71,56,52,8.52
478,Lavrentiya,RU,2022-06-07 12:42:10,65.5833,-171.0,36.41,81,44,1.39
479,Kindu,CD,2022-06-07 12:42:10,-2.95,25.95,88.0,37,90,3.76
480,Creel,MX,2022-06-07 12:42:11,27.75,-107.6333,57.02,44,41,3.58
481,Clovis,US,2022-06-07 12:39:30,36.8252,-119.7029,69.84,68,0,6.91
482,Mae Hong Son,TH,2022-06-07 12:42:12,19.3003,97.9685,86.14,62,75,8.05
483,Cooma,AU,2022-06-07 12:42:12,-36.2333,149.1333,32.81,78,8,8.7
484,Atikokan,CA,2022-06-07 12:42:12,48.7555,-91.6216,55.96,59,94,2.98
485,Bonthe,SL,2022-06-07 12:42:13,7.5264,-12.505,84.78,62,100,8.72
486,Malindi,KE,2022-06-07 12:42:13,-3.2175,40.1191,78.96,78,75,23.02
487,Yekimovichi,RU,2022-06-07 12:42:14,54.1129,33.2965,71.15,47,79,5.01
488,Calabar,NG,2022-06-07 12:42:15,4.9517,8.322,82.67,77,93,3.71
489,Aswan,EG,2022-06-07 12:42:15,24.0934,32.907,105.1,14,0,6.91
490,Svetlaya,RU,2022-06-07 12:42:16,46.5389,138.3297,46.6,86,77,5.06
491,Pingzhuang,CN,2022-06-07 12:42:16,42.0372,119.2889,60.8,56,83,4.81
492,Ionia,US,2022-06-07 12:42:16,42.9873,-85.0711,60.94,94,100,8.05
493,Cape Girardeau,US,2022-06-07 12:40:01,37.3834,-89.7168,69.39,99,100,4.52
494,Cerasu,RO,2022-06-07 12:42:17,45.3167,26.0333,65.05,44,78,3.69
495,Sita Road,PK,2022-06-07 12:42:18,27.0333,67.85,112.96,4,0,6.96
496,Sikonge,TZ,2022-06-07 12:42:18,-5.6333,32.7667,77.49,39,100,6.11
497,Boyle,US,2022-06-07 12:42:19,37.6334,-84.8666,70.5,98,100,10.09
498,Paso De Los Toros,UY,2022-06-07 12:42:19,-32.8167,-56.5167,53.22,83,2,8.03
499,Banepa,NP,2022-06-07 12:42:19,27.6298,85.5214,75.52,83,75,5.75
500,Northam,GB,2022-06-07 12:42:20,51.0333,-4.2167,61.66,90,100,7.65
501,Nyurba,RU,2022-06-07 12:42:20,63.2842,118.3319,59.31,67,0,3.18
502,Hirara,JP,2022-06-07 12:39:20,24.8,125.2833,76.35,82,100,12.5
503,Dudinka,RU,2022-06-07 12:42:21,69.4058,86.1778,43.63,93,100,9.89
504,Mahibadhoo,MV,2022-06-07 12:42:22,3.7833,72.9667,82.9,72,94,7.0
505,Launceston,AU,2022-06-07 12:42:22,-41.45,147.1667,42.33,65,75,0.0
506,San Pedro,PH,2022-06-07 12:38:56,14.35,121.0167,85.35,77,75,6.91
507,Lodeynoye Pole,RU,2022-06-07 12:42:23,60.726,33.5531,65.19,37,0,7.83
508,Tessalit,ML,2022-06-07 12:42:24,20.1986,1.0114,103.93,12,0,5.66
509,Olinda,BR,2022-06-07 12:42:24,-8.0089,-34.8553,73.13,100,100,3.44
510,Banda Aceh,ID,2022-06-07 12:42:25,5.5577,95.3222,81.03,79,100,4.68
511,Byron Bay,AU,2022-06-07 12:42:26,-28.65,153.6167,53.94,64,90,13.51
512,Kroya,ID,2022-06-07 12:43:26,-7.6331,109.2461,79.65,85,100,3.15
513,Gavle,SE,2022-06-07 12:43:26,60.6745,17.1417,70.92,46,100,8.03
514,Luderitz,NA,2022-06-07 12:43:27,-26.6481,15.1594,80.22,24,0,6.73
515,Mount Vernon,US,2022-06-07 12:42:15,40.9126,-73.8371,72.1,66,75,10.36
516,Tobermory,CA,2022-06-07 12:43:28,45.2501,-81.6665,46.11,100,100,7.0
517,Krotoszyn,PL,2022-06-07 12:43:28,51.6987,17.4374,70.5,62,100,6.64
518,Ancud,CL,2022-06-07 12:43:28,-41.8697,-73.8203,49.03,93,100,8.72
519,Hauterive,FR,2022-06-07 12:43:29,46.0901,3.4459,72.36,40,5,10.25
520,Melo,UY,2022-06-07 12:43:29,-32.3667,-54.1833,53.85,85,2,6.62
521,Sungaipenuh,ID,2022-06-07 12:43:29,-2.0833,101.3833,65.57,98,99,1.41
522,San Jeronimo,PE,2022-06-07 12:43:30,-11.9472,-75.2829,50.94,73,99,1.5
523,Itoman,JP,2022-06-07 12:43:30,26.1247,127.6694,75.22,92,75,8.05
524,Tual,ID,2022-06-07 12:43:31,-5.6667,132.75,83.25,71,47,5.93
525,Aksu,CN,2022-06-07 12:39:17,41.1231,80.2644,85.77,14,3,14.27
526,Batagay-Alyta,RU,2022-06-07 12:43:31,67.8006,130.4114,63.0,37,98,4.54
527,Minudasht,IR,2022-06-07 12:43:32,37.2289,55.3747,96.37,30,19,13.8
528,Kita,ML,2022-06-07 12:43:32,13.0349,-9.4895,100.27,25,14,5.37
529,Anito,PH,2022-06-07 12:43:32,12.4497,125.2886,78.73,88,34,4.63
530,Syracuse,IT,2022-06-07 12:43:33,37.0881,15.2792,87.39,61,2,9.93
531,Libreville,GA,2022-06-07 12:43:33,0.3925,9.4537,84.22,65,20,6.91
532,Huayucachi,PE,2022-06-07 12:43:34,-12.1333,-75.2333,51.93,75,99,3.65
533,Salamanca,ES,2022-06-07 12:43:34,40.8333,-6.0,80.38,18,54,10.07
534,Agirish,RU,2022-06-07 12:43:34,61.9247,63.0231,64.96,25,98,10.4
535,Saint-Augustin,CA,2022-06-07 12:43:13,51.226,-58.6502,54.88,27,0,9.46
536,Tokur,RU,2022-06-07 12:43:35,53.1333,132.9,49.42,93,65,3.15
537,Sturgis,US,2022-06-07 12:43:35,41.7992,-85.4192,64.65,95,100,6.91
538,Quebrada Larga,HN,2022-06-07 12:43:36,14.1,-86.3667,72.66,92,100,0.27
539,Shimoda,JP,2022-06-07 12:43:36,34.6667,138.95,60.1,91,100,12.97
540,Southbridge,US,2022-06-07 12:43:36,42.0751,-72.0334,71.46,60,63,5.01
541,Chapais,CA,2022-06-07 12:43:37,49.7834,-74.8492,58.78,79,100,10.38
542,Sakaiminato,JP,2022-06-07 12:43:37,35.55,133.2333,62.58,82,75,3.44
543,Djibo,BF,2022-06-07 12:43:37,14.1022,-1.6306,98.19,29,78,11.61
544,Bela,IN,2022-06-07 12:43:38,25.9333,81.9833,110.7,9,99,16.37
545,Bichena,ET,2022-06-07 12:43:38,10.45,38.2,75.15,26,84,1.36
546,Kondoa,TZ,2022-06-07 12:43:39,-4.9,35.7833,67.28,62,100,7.52
547,Iquique,CL,2022-06-07 12:43:39,-20.2208,-70.1431,60.84,73,7,1.59
548,Hirson,FR,2022-06-07 12:43:40,49.9226,4.0826,65.41,90,93,10.51
549,Henties Bay,NA,2022-06-07 12:43:40,-22.116,14.2845,82.72,26,0,11.01
550,Kozyatyn,UA,2022-06-07 12:43:40,49.7143,28.8339,71.78,51,93,2.95
551,Fukue,JP,2022-06-07 12:43:41,32.6881,128.8419,68.52,75,100,9.13
552,Coracao De Jesus,BR,2022-06-07 12:43:41,-16.6853,-44.365,76.93,29,9,1.21
553,Seimeni,RO,2022-06-07 12:43:41,44.3833,28.0667,72.57,56,94,13.58
554,Filadelfia,US,2022-06-07 12:43:42,39.9523,-75.1638,72.93,76,75,9.22
555,Baker City,US,2022-06-07 12:43:42,44.7749,-117.8344,49.64,99,0,3.44
556,La Ronge,CA,2022-06-07 12:43:42,55.1001,-105.2842,53.82,82,75,2.3
557,Morant Bay,JM,2022-06-07 12:43:43,17.8815,-76.4093,83.82,83,91,11.23
558,Ust-Ilimsk,RU,2022-06-07 12:43:43,58.0006,102.6619,47.07,75,100,9.66
559,Zhaotong,CN,2022-06-07 12:43:44,27.3167,103.7167,60.67,77,35,4.88
560,Vao,NC,2022-06-07 12:44:44,-22.6667,167.4833,73.72,76,100,11.03
561,Abu Samrah,SY,2022-06-07 12:44:44,35.3029,37.1841,89.78,29,7,17.34
562,Mountain Home,US,2022-06-07 12:41:15,43.133,-115.6912,44.08,87,0,4.61
563,Tazovskiy,RU,2022-06-07 12:44:45,67.4667,78.7,45.7,51,100,5.99
564,Inyonga,TZ,2022-06-07 12:44:45,-6.7167,32.0667,82.65,30,74,3.15
565,Acarau,BR,2022-06-07 12:44:46,-2.8856,-40.12,81.09,72,66,11.14
566,Paracuru,BR,2022-06-07 12:44:46,-3.41,-39.0306,81.1,70,83,12.19
567,Jampur,PK,2022-06-07 12:44:46,29.6441,70.5954,112.41,6,0,15.77
568,Kousseri,CM,2022-06-07 12:44:47,12.0769,15.0306,107.56,11,5,12.66
569,Kloulklubed,PW,2022-06-07 12:44:47,7.0419,134.2556,75.7,72,19,5.12
570,Kabompo,ZM,2022-06-07 12:44:48,-13.5927,24.2008,76.66,27,4,9.17
571,Portland,US,2022-06-07 12:44:48,45.5234,-122.6762,51.21,92,20,3.0
572,Iqaluit,CA,2022-06-07 12:44:48,63.7506,-68.5145,42.53,75,20,16.11
573,Tsiroanomandidy,MG,2022-06-07 12:44:49,-18.7667,46.0333,70.88,59,96,2.24
574,Rawson,AR,2022-06-07 12:44:49,-43.3002,-65.1023,51.37,60,100,22.5
575,Pontianak,ID,2022-06-07 12:44:49,-0.0333,109.3333,78.78,83,40,2.3
576,Zinder,NE,2022-06-07 12:44:50,13.8072,8.9881,100.36,25,0,13.8
577,Rabat,MA,2022-06-07 12:43:21,33.9911,-6.8401,77.07,69,40,10.36
578,Francisco Sa,BR,2022-06-07 12:44:50,-16.4758,-43.4883,64.54,35,13,1.77
579,Bastia,FR,2022-06-07 12:44:51,42.6667,9.3333,87.6,57,0,8.05
580,Bonnyville,CA,2022-06-07 12:44:51,54.2668,-110.735,52.92,73,6,4.12
581,Filingue,NE,2022-06-07 12:44:51,14.3521,3.3168,101.5,22,12,7.38
582,Haines Junction,CA,2022-06-07 12:44:52,60.7522,-137.5108,40.95,93,100,4.61
583,Petropavlovsk-Kamchatskiy,RU,2022-06-07 12:44:52,53.0452,158.6483,43.39,100,100,11.18
584,Alamosa,US,2022-06-07 12:44:52,37.4695,-105.87,44.58,81,40,0.0
585,Hambantota,LK,2022-06-07 12:44:53,6.1241,81.1185,86.34,79,20,13.8
